 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4
 In auto-tuning mode......
 factors:            1           2           4           8          16
          32
 processor grid           1  by           32  time=  1.271016895771027E-003
 processor grid           2  by           16  time=  1.076936721801758E-003
 processor grid           4  by            8  time=  1.125127077102661E-003
 processor grid           8  by            4  time=  4.086866974830627E-004
 processor grid          16  by            2  time=  7.944703102111816E-004
 processor grid          32  by            1  time=  5.240291357040405E-004
 the best processor grid is probably            8  by            4
  
 ***** Using the FFTW (F2003 interface) engine *****
  

 Smooth Particle Mesh Ewald Parameters :

    Ewald Coefficient      Charge Grid Dimensions      B-Spline Order

          0.5446               72    72    72                 5

 Random Number Generator Initialized with SEED :      457298415
 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4

 Langevin Molecular Dynamics Trajectory via BAOAB-RESPA-1 Algorithm

       291   -42989.6118   -60943.9741    17954.3623     304.45      -2.42
       292   -42978.2127   -61070.0012    18091.7884     306.78   -1757.13
       293   -43010.0742   -61071.5698    18061.4955     306.27     -67.43
       294   -42994.4859   -61104.5865    18110.1006     307.10   -1487.96
       295   -43014.6818   -60926.1578    17911.4761     303.73    -500.43
       296   -42998.4861   -60991.2336    17992.7474     305.11   -1097.00
       297   -42992.1784   -61030.8154    18038.6370     305.88   -1332.91
       298   -42958.9629   -61035.4790    18076.5162     306.53    -300.55
       299   -42971.3186   -60996.4100    18025.0914     305.65   -1402.01
       300   -42992.3498   -61010.2966    18017.9468     305.53    -348.42
       301   -42968.3457   -60989.5240    18021.1783     305.59   -1719.31
       302   -43003.4107   -61078.0099    18074.5992     306.49     -45.19
       303   -43001.8196   -61067.7134    18065.8938     306.35   -1455.89
       304   -43033.0201   -60945.7611    17912.7410     303.75    -483.26
       305   -43022.2085   -61014.3232    17992.1147     305.09   -1032.53
       306   -43000.4661   -60923.9478    17923.4816     303.93   -1130.10
       307   -42995.7379   -61025.4082    18029.6703     305.73    -254.29
       308   -42993.9852   -60908.2116    17914.2263     303.77   -1556.52
       309   -42993.6465   -61056.7563    18063.1099     306.30      17.68
       310   -42999.8134   -61030.2087    18030.3952     305.74   -1836.95
       311   -42978.0034   -61019.5971    18041.5937     305.93    -210.22
       312   -42946.5017   -60904.2903    17957.7886     304.51   -1012.88
       313   -42992.1596   -61045.1359    18052.9764     306.13    -486.31
       314   -42998.3876   -61088.5008    18090.1132     306.76    -673.69
       315   -42982.0744   -61100.6821    18118.6078     307.24    -893.92
       316   -43059.2157   -61110.5503    18051.3346     306.10    -186.68
       317   -43050.7883   -61044.3487    17993.5604     305.12    -912.66
       318   -43062.8772   -61079.0611    18016.1839     305.50     344.69
       319   -43087.1564   -61223.4255    18136.2691     307.54   -1191.40
       320   -43024.6941   -61082.1556    18057.4615     306.20     108.67
       321   -43011.4936   -61047.5088    18036.0151     305.84    -649.54
       322   -43024.2353   -60961.6020    17937.3667     304.17    -557.88
       323   -42996.5418   -61134.3964    18137.8546     307.57    -472.34
       324   -43050.4727   -61141.8105    18091.3378     306.78    -973.90
       325   -43075.6963   -61046.6556    17970.9592     304.74    -214.48
       326   -43062.3574   -61025.1687    17962.8113     304.60   -1029.48
       327   -43075.4959   -61031.1790    17955.6830     304.48    -450.19
       328   -43055.9792   -61108.5751    18052.5958     306.12   -1291.94
       329   -43067.4618   -61095.3714    18027.9096     305.70    -100.52
       330   -43022.6958   -61008.9199    17986.2241     304.99    -973.86
       331   -43101.6235   -61088.4310    17986.8075     305.00    -915.37
       332   -43105.7689   -61056.8539    17951.0850     304.40    -861.46
       333   -43120.0455   -61077.7135    17957.6680     304.51    -729.27
       334   -43115.4713   -61184.7386    18069.2673     306.40    -458.23
       335   -43076.4322   -61126.1005    18049.6683     306.07   -1614.82
       336   -43075.9498   -60990.8996    17914.9498     303.79    -358.42
       337   -43065.4237   -60926.1063    17860.6826     302.87   -1178.85
       338   -43051.1504   -61040.5473    17989.3968     305.05    -479.25
       339   -43087.7418   -60946.8256    17859.0838     302.84    -887.23
       340   -43085.7306   -61006.3721    17920.6415     303.88   -1051.08
       341   -43111.9602   -60937.3534    17825.3932     302.27    -785.20
       342   -43097.3172   -60929.8474    17832.5302     302.39   -1203.27
       343   -43068.8789   -60932.6512    17863.7724     302.92    -652.51
       344   -43100.1765   -60985.5305    17885.3539     303.28   -1185.86
       345   -43070.3502   -60869.5773    17799.2270     301.82    -646.64
       346   -43074.6065   -61006.2555    17931.6490     304.07   -1260.50
       347   -43107.0083   -60951.2864    17844.2782     302.59    -484.25
       348   -43090.2942   -61145.5876    18055.2933     306.17    -774.87
       349   -43109.3001   -61006.2117    17896.9115     303.48    -618.95
       350   -43083.9117   -61102.8431    18018.9314     305.55    -599.01
       351   -43124.2406   -61145.7808    18021.5402     305.59   -1214.19
       352   -43130.9223   -61277.6472    18146.7249     307.72    -437.16
